42343,Pluvialis,apricaria,European Golden Plover,Patrik berg,Sweden,58.5356,14.2284,"call, song",http://creativecommons.org/licenses/by-nc-sa/3.0/
150291,Pluvialis,squatarola,Grey Plover,Volker Arnold,Germany,54.068,8.976,flight call,http://creativecommons.org/licenses/by-nc-sa/3.0/
146757,Pluvialis,squatarola,Grey Plover,David Darrell-Lambert,United Kingdom,51.4633,0.2847,alarm call,http://creativecommons.org/licenses/by-nc-sa/3.0/
160879,Pluvialis,squatarola,Grey Plover,Marco Dragonetti,Italy,43.8595,10.2373,call,http://creativecommons.org/licenses/by-nc-nd/3.0/
91185,Poecile,montanus,Willow Tit,Lars Lachmann,Poland,52.4428,21.0939,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
98691,Poecile,montanus,Willow Tit,Stein . Nilsen,Norway,69.5848,18.662,Subsong,http://creativecommons.org/licenses/by-nc-nd/2.5/
164926,Poecile,montanus,Willow Tit,Buhl Johannes,Germany,48.3447,10.9154,song,http://creativecommons.org/licenses/by-nc-sa/3.0/
46032,Poecile,palustris,Marsh Tit,Jarek Matusiak,Poland,52.4559,20.7328,song from tree top,http://creativecommons.org/licenses/by-nc-nd/2.5/
55184,Poecile,palustris,Marsh Tit,GROSSELET Olivier,France,43.022,-0.16,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
26578,Poecile,palustris,Marsh Tit,Stuart Fisher,United Kingdom,52.9453,0.5776,Song,http://creativecommons.org/licenses/by-nc-nd/2.5/
145537,Prunella,modularis,Dunnock,Patrik berg,United Kingdom,52.9382,1.1089,song,http://creativecommons.org/licenses/by-nc-sa/3.0/
70132,Prunella,modularis,Dunnock,Paul Driver,United Kingdom,52.509,0.661,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
94669,Prunella,modularis,Dunnock,Richard Dunn,United Kingdom,55.0698,-1.5167,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
113905,Pyrrhula,pyrrhula,Eurasian Bullfinch,Jarek Matusiak,Poland,52.1157,21.0907,"call, male, song",http://creativecommons.org/licenses/by-nc-sa/3.0/
146707,Pyrrhula,pyrrhula,Eurasian Bullfinch,julien Rochefort,France,48.3941,2.577,"male, song",http://creativecommons.org/licenses/by-nc-sa/3.0/
83357,Pyrrhula,pyrrhula,Eurasian Bullfinch,Volker Arnold,Germany,54.116,9.325,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
49540,Regulus,regulus,Goldcrest,Andrew McCafferty,United Kingdom,50.16232501,-1.16618667,Song,http://creativecommons.org/licenses/by-nc-nd/2.5/
78958,Regulus,regulus,Goldcrest,Jacques PREVOST,France,45.3248,5.757,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
106846,Regulus,regulus,Goldcrest,Jan-Kees Bossenbroek,France,47.6989,-3.2759,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
